,crc_str,as_id,gene_names,cancer_type,pearson_coefficient,p_value,adjusted_p_value,str_ase_pairs
11774,chr1_111760950,4188,DDX20,read,0.009979225624908605,0.8111155896935248,0.8817868160842766,chr1_111760950; id:4188;read
26612,chr7_80199135,80219,GNAI1,coad,0.009972399236890462,0.8112423655055453,0.8818612423072716,chr7_80199135; id:80219;coad
6320,chr14_88877478,28736,TTC8,read,0.00996536998529951,0.8113729139443075,0.8819552863708994,chr14_88877478; id:28736;read
1528,chr11_119310474,19134,MCAM,coad,0.009921862705774148,0.812181054695004,0.8827547345833325,chr11_119310474; id:19134;coad
12095,chr1_151782871,7657,TDRKH,coad,0.00991995567464582,0.8122164820648282,0.882761517178767,chr1_151782871; id:7657;coad
6796,chr15_48805536,30501,CEP152,read,0.00990468135060898,0.8125002506344687,0.8829517572625128,chr15_48805536; id:30501;read
6290,chr14_81277402,28674,STON2,read,0.009902198724273698,0.8125463755417541,0.8829528689819,chr14_81277402; id:28674;read
8356,chr16_74668617,37569,RFWD3,read,0.009892286841430228,0.8127305356452996,0.8830202223438932,chr16_74668617; id:37569;read
26442,chr7_6046907,78709,EIF2AK1,coad,0.009871239973136877,0.8131216150113046,0.8833008852100033,chr7_6046907; id:78709;coad
18390,chr2_61877526,53705,CCT4,read,0.009868307743084203,0.8131761035148608,0.8833283500631026,chr2_61877526; id:53705;read
27810,chr8_67158481,84078,CSPP1,read,0.009864490746607073,0.8132470346438742,0.8833325181532421,chr8_67158481; id:84078;read
4462,chr12_71629078,23404,ZFC3H1,coad,0.009861842208659585,0.813296253241604,0.8833325181532421,chr12_71629078; id:23404;coad
1292,chr11_102185992,18440,YAP1,coad,0.009855977671181054,0.8134052383675223,0.883414515678921,chr11_102185992; id:18440;coad
26692,chr7_856438,78520,SUN1,coad,0.009854608797260333,0.8134306777034972,0.883414515678921,chr7_856438; id:78520;coad
9690,chr17_63799422,42988,DDX42,coad,0.009844869595721596,0.8136116779926207,0.8835793608936019,chr17_63799422; id:42988;coad
9888,chr17_75840860,43512,UNC13D,coad,0.009842302121481003,0.8136593954247459,0.8835919303915006,chr17_75840860; id:43512;coad
5941,chr14_55634476,27633,KTN1,coad,0.009839614880857571,0.8137093394969809,0.8835919303915006,chr14_55634476; id:27633;coad
4857,chr13_20432302,25426,CRYL1,read,0.009837959290422651,0.813740110071908,0.8835919303915006,chr13_20432302; id:25426;read
4716,chr13_102627769,26212,TPP2,coad,0.009820994381455221,0.8140554340375418,0.8839025884927464,chr13_102627769; id:26212;coad
27899,chr8_86402006,84362,WWP1,coad,0.009803184674338772,0.8143864924638519,0.8841668269283222,chr8_86402006; id:84362;coad
17566,chr2_224535670,57775,CUL3,coad,0.00979766765693503,0.8144890530845841,0.8842464342059386,chr2_224535670; id:57775;coad
9959,chr17_7905261,39069,CHD3,read,0.00979382082813437,0.8145605669977287,0.8842525500583347,chr17_7905261; id:39069;read
2712,chr11_8684131,14250,RPL27A,read,0.009792646664253987,0.8145823954281806,0.8842525500583347,chr11_8684131; id:14250;read
7885,chr16_30707139,36171,SRCAP,coad,0.00978798131972401,0.8146691284777897,0.8842832253377386,chr16_30707139; id:36171;coad
29314,chr9_83015903,86676,RASEF,read,0.009776809106813705,0.8148768394081817,0.8844056435014638,chr9_83015903; id:86676;read
16987,chr2_181534771,56414,ITGA4,coad,0.009770430093486875,0.8149954422174495,0.8844787093138168,chr2_181534771; id:56414;coad
18260,chr2_47818664,53513,FBXO11,coad,0.00976156928792608,0.8151601951554203,0.8845764440164521,chr2_47818664; id:53513;coad
8176,chr16_58671167,36678,SLC38A7,read,0.009760867717034605,0.8151732401265185,0.8845764440164521,chr16_58671167; id:36678;read
25628,chr7_129671443,81752,NRF1,read,0.009757378724980469,0.8152381150144464,0.8846151038141546,chr7_129671443; id:81752;read
26539,chr7_74602355,80080,GTF2IRD1,read,0.00974738300403524,0.8154239840751384,0.8847850469380986,chr7_74602355; id:80080;read
10834,chr19_20198117,48718,ZNF486,coad,0.009743310480307625,0.8154997150664594,0.8848124277515935,chr19_20198117; id:48718;coad
27413,chr8_25332389,83102,DOCK5,read,0.009742879576027302,0.8155077280874002,0.8848124277515935,chr8_25332389; id:83102;read
16408,chr2_11227443,52679,ROCK2,read,0.00972434867814881,0.815852343635024,0.885154576648897,chr2_11227443; id:52679;read
4972,chr13_37563179,25671,POSTN,coad,0.00971795291202119,0.8159712927189641,0.8852201208180016,chr13_37563179; id:25671;coad
6935,chr15_59669224,30940,BNIP2,read,0.009711180801481485,0.8160972457029979,0.8853111055372463,chr15_59669224; id:30940;read
16600,chr2_147943531,55522,ORC4,coad,0.009706612289661118,0.8161822171192916,0.8853219222025239,chr2_147943531; id:55522;coad
25089,chr6_7582538,75275,DSP,read,0.00969407657606856,0.8164153844941792,0.8854885036016097,chr6_7582538; id:75275;read
7478,chr15_96337618,32591,NR2F2,read,0.009693633785158336,0.8164236208111916,0.8854885036016097,chr15_96337618; id:32591;read
18221,chr2_44323201,53435,PREPL,read,0.00967565788098454,0.8167580061804552,0.8857508488388862,chr2_44323201; id:53435;read
22045,chr4_84631930,69810,CDS1,coad,0.009674333281729262,0.8167826475158385,0.8857508488388862,chr4_84631930; id:69810;coad
3414,chr12_15217379,20570,RERG,read,0.009669586933338485,0.81687094465676,0.8858148406706001,chr12_15217379; id:20570;read
13228,chr1_22508609,1009,ZBTB40,read,0.009661335102408948,0.8170244604144159,0.8858860258562418,chr1_22508609; id:1009;read
7768,chr16_24758316,35649,TNRC6A,coad,0.009649261047928962,0.8172490968300566,0.88609782877308,chr16_24758316; id:35649;coad
7966,chr16_410794,32885,DECR2,read,0.00963445384515687,0.8175246035974191,0.8863012271777166,chr16_410794; id:32885;read
23543,chr5_68288827,72291,PIK3R1,read,0.009632234761676278,0.8175658943951508,0.8863142218710827,chr5_68288827; id:72291;read
5035,chr13_41833334,25741,VWA8,read,0.009628875568939273,0.8176284003263774,0.8863502139021966,chr13_41833334; id:25741;read
4596,chr12_89601277,23647,ATP2B1,read,0.009625488736540865,0.8176914217314605,0.8863867621328276,chr12_89601277; id:23647;read
5060,chr13_44435944,25782,TSC22D1,coad,0.009620694731840716,0.8177806294870035,0.8864516930268233,chr13_44435944; id:25782;coad
30464,chrX_69161372,89357,PJA1,coad,0.00961727781195737,0.8178442136218395,0.886457075723643,chrX_69161372; id:89357;coad
17929,chr2_25753400,52877,ASXL2,read,0.00960893079727753,0.8179995450013186,0.8865618948815623,chr2_25753400; id:52877;read
28175,chr9_109174589,87162,EPB41L4B,coad,0.009594505694235075,0.8182680016235769,0.8867551275237245,chr9_109174589; id:87162;coad
26842,chr7_98892401,80595,TRRAP,read,0.009583900280662146,0.8184653859402429,0.886844323353371,chr7_98892401; id:80595;read
1404,chr11_113366299,18773,TTC12,coad,0.009580180077807955,0.8185346277983722,0.8868875767629779,chr11_113366299; id:18773;coad
11739,chr1_110340387,4101,RBM15,coad,0.009572762482377754,0.8186726911739224,0.8870053929627542,chr1_110340387; id:4101;coad
20231,chr3_46676425,64461,ALS2CL,read,0.009559722588555905,0.8189154157336139,0.887173033486036,chr3_46676425; id:64461;read
5162,chr13_49931176,25916,SPRYD7,coad,0.00955476529592491,0.8190076953118088,0.8872269179168668,chr13_49931176; id:25916;coad
1181,chr10_94262747,12578,PLCE1,read,0.009551663731159073,0.819065431946236,0.8872402130730959,chr10_94262747; id:12578;read
16637,chr2_151468864,55572,RIF1,read,0.009544450906286604,0.8191997048045591,0.8873538812339334,chr2_151468864; id:55572;read
26661,chr7_82005502,80254,CACNA2D1,read,0.00952502981435726,0.8195612711956611,0.8875865881517088,chr7_82005502; id:80254;read
21296,chr4_173298026,71171,GALNT7,read,0.00951941070917358,0.8196658903520457,0.8876681056179327,chr4_173298026; id:71171;read
16405,chr2_11215450,52679,ROCK2,coad,0.009507494442742914,0.81988776362396,0.8878130181807551,chr2_11215450; id:52679;coad
12780,chr1_197086749,9286,ASPM,read,0.009504159353977276,0.8199498634234509,0.8878484755564324,chr1_197086749; id:9286;read
5651,chr14_31673339,27121,NUBPL,read,0.00949532053385003,0.8201144488836704,0.8879812012452984,chr14_31673339; id:27121;read
22610,chr5_141661591,73825,ARAP3,coad,0.00949442321572995,0.8201311580620323,0.8879812012452984,chr5_141661591; id:73825;coad
3395,chr12_14461199,20547,ATF7IP,coad,0.009492341000392854,0.8201699318126024,0.8879913938669112,chr12_14461199; id:20547;coad
24906,chr6_53295713,76490,ELOVL5,coad,0.009479415680256759,0.8204106290850318,0.8881566138118973,chr6_53295713; id:76490;coad
30346,chrX_53194534,89191,KDM5C,read,0.00946901091142524,0.8206044005266058,0.8883030184921882,chrX_53194534; id:89191;read
2520,chr11_72712217,17637,ARAP1,read,0.009459672610215512,0.8207783200898077,0.8883404525978494,chr11_72712217; id:17637;read
11817,chr1_113704829,4277,PHTF1,coad,0.00945210124563061,0.8209193381020081,0.8884529228116809,chr1_113704829; id:4277;coad
28717,chr9_135076210,88100,OLFM1,read,0.009439013472693505,0.8211631138136093,0.8885908889105844,chr9_135076210; id:88100;read
24711,chr6_37368418,76012,RNF8,read,0.009438748064835911,0.8211680575365234,0.8885908889105844,chr6_37368418; id:76012;read
4,chr10_1014160,10607,GTPBP4,coad,0.00943737058304251,0.8211937158518678,0.8885908889105844,chr10_1014160; id:10607;coad
25821,chr7_148817906,82154,EZH2,coad,0.009432007510337063,0.8212936154765232,0.8886125086442699,chr7_148817906; id:82154;coad
1629,chr11_125608323,19305,STT3A,read,0.009423317247591288,0.8214554978423408,0.8887151785749606,chr11_125608323; id:19305;read
22200,chr4_98885065,70009,EIF4E,coad,0.009416630500652329,0.8215800638437973,0.8887479796911556,chr4_98885065; id:70009;coad
14242,chr1_53832517,3067,NDC1,read,0.009415380178567568,0.8216033563288051,0.8887479796911556,chr1_53832517; id:3067;read
25027,chr6_73473278,76747,MTO1,read,0.00940717163746125,0.8217562786775577,0.8888180327076042,chr6_73473278; id:76747;read
18613,chr2_74428833,54056,RTKN,coad,0.009397095822672903,0.8219439969388632,0.888923338142061,chr2_74428833; id:54056;coad
24262,chr6_145894985,78030,SHPRH,coad,0.009396606352104167,0.8219531163179131,0.888923338142061,chr6_145894985; id:78030;coad
23936,chr6_109632864,77202,AK9,coad,0.00939204398743206,0.8220381193809987,0.888923338142061,chr6_109632864; id:77202;coad
11858,chr1_114468367,4324,TRIM33,read,0.009390212698989164,0.8220722393631038,0.888923338142061,chr1_114468367; id:4324;read
20568,chr3_64622136,65526,ADAMTS9,coad,0.009389954710452345,0.8220770461501997,0.888923338142061,chr3_64622136; id:65526;coad
26787,chr7_92517407,80437,PEX1,read,0.009388300397067041,0.8221078691207558,0.888923338142061,chr7_92517407; id:80437;read
1535,chr11_11947927,14403,USP47,read,0.009385272771129771,0.8221642801968885,0.8889414311856036,chr11_11947927; id:14403;read
27835,chr8_6755019,82581,AGPAT5,coad,0.009383161523782546,0.8222036177439616,0.8889521848382826,chr8_6755019; id:82581;coad
2683,chr11_85664223,18132,CREBZF,coad,0.009341886582163776,0.8229727572632956,0.8895102763317722,chr11_85664223; id:18132;coad
23878,chr6_104784953,77104,HACE1,coad,0.009331589156864148,0.8231646715123547,0.8896732236238982,chr6_104784953; id:77104;coad
11224,chr19_45365011,50429,ERCC2,read,0.009325762934062764,0.8232732601419293,0.8897269975342189,chr19_45365011; id:50429;read
25657,chr7_131428998,81812,MKLN1,coad,0.009320018573033467,0.8233803263433627,0.8898109111464252,chr7_131428998; id:81812;coad
6782,chr15_48492589,30497,FBN1,read,0.00930283349974454,0.8237006496886504,0.8900616702334131,chr15_48492589; id:30497;read
4271,chr12_6354656,19836,SCNN1A,coad,0.00929712610955527,0.8238070397923317,0.8901112279817586,chr12_6354656; id:19836;coad
14604,chr1_94177588,3806,ARHGAP29,coad,0.009295636777501191,0.8238348026084764,0.8901112279817586,chr1_94177588; id:3806;coad
24326,chr6_150964955,78150,MTHFD1L,coad,0.009287427267705782,0.8239878410034551,0.8901874828857588,chr6_150964955; id:78150;coad
13993,chr1_39841934,1913,TRIT1,coad,0.009287114193973996,0.8239936773307887,0.8901874828857588,chr1_39841934; id:1913;coad
18976,chr3_112999625,66122,GTPBP8,read,0.009281497818732463,0.8240983795693848,0.8901998077350928,chr3_112999625; id:66122;read
13791,chr1_33334058,1670,PHC2,coad,0.009249782429880275,0.8246896863959645,0.8907196867526488,chr1_33334058; id:1670;coad
11976,chr1_149909380,7410,SV2A,read,0.009248146009882316,0.8247201987695247,0.8907196867526488,chr1_149909380; id:7410;read
21663,chr4_42065392,69138,SLC30A9,read,0.009248054341311132,0.8247219080119417,0.8907196867526488,chr4_42065392; id:69138;read
28325,chr9_120862519,87399,PHF19,coad,0.00923423591167414,0.8249795744555534,0.8909661570936693,chr9_120862519; id:87399;coad
8600,chr17_16065377,39416,NCOR1,read,0.009227270351492282,0.8251094654575594,0.8910746191089011,chr17_16065377; id:39416;read
25085,chr6_7575274,75275,DSP,read,0.009213473188335174,0.8253667635762076,0.8912570161149059,chr6_7575274; id:75275;read
19344,chr3_138163525,66958,DBR1,read,0.009210615026934543,0.8254200666961149,0.8912827532032843,chr3_138163525; id:66958;read
1096,chr10_89223647,12485,LIPA,coad,0.009204220109302616,0.8255393312588729,0.8913478892590536,chr10_89223647; id:12485;coad
19997,chr3_3175290,62983,CRBN,read,0.009196959155338497,0.8256747521793114,0.8914304590441663,chr3_3175290; id:62983;read
13763,chr1_32621967,1610,ZBTB8OS,coad,0.009176490095158004,0.8260565396269901,0.891702533739282,chr1_32621967; id:1610;coad
3747,chr12_40274835,21087,LRRK2,coad,0.009175544880191233,0.8260741707006428,0.891702533739282,chr12_40274835; id:21087;coad
28917,chr9_26886122,86030,CAAP1,coad,0.009149106145405959,0.8265673672406174,0.8919882779344694,chr9_26886122; id:86030;coad
27291,chr8_17230865,82784,CNOT7,read,0.009145544885557962,0.8266338053306412,0.8919882779344694,chr8_17230865; id:82784;read
2387,chr11_67433326,17199,RPS6KB2,coad,0.00913300817429217,0.8268676973381108,0.8921647535842994,chr11_67433326; id:17199;coad
22960,chr5_168823311,74468,SLIT3,read,0.009126165035537731,0.8269953732870783,0.8922327283613171,chr5_168823311; id:74468;read
29392,chr9_87728360,86775,CTSL,coad,0.009125496531600736,0.8270078461524603,0.8922327283613171,chr9_87728360; id:86775;coad
24116,chr6_131718751,77624,ENPP3,coad,0.009114850497563706,0.8272064844284348,0.8923197133011631,chr6_131718751; id:77624;coad
1366,chr11_111968498,18709,DIXDC1,coad,0.009095131034743631,0.8275744477550988,0.8925831889120579,chr11_111968498; id:18709;coad
2681,chr11_85654014,18125,TMEM126A,coad,0.009093853227025939,0.8275982928305783,0.8925831889120579,chr11_85654014; id:18125;coad
16175,chr22_42214772,62500,TCF20,read,0.009089409035477529,0.827681226795129,0.892640803894547,chr22_42214772; id:62500;read
12278,chr1_156556536,8282,IQGAP3,read,0.009085544367371506,0.8277533477124879,0.8926731242570639,chr1_156556536; id:8282;read
1537,chr11_11955009,14403,USP47,read,0.009079149832920373,0.8278726831825229,0.8927517846063895,chr11_11955009; id:14403;read
15718,chr21_46302555,60922,C21orf58,coad,0.0090691531963198,0.8280592493992853,0.8928931921333803,chr21_46302555; id:60922;coad
7920,chr16_31190311,36246,FUS,read,0.009068959833986007,0.828062858196369,0.8928931921333803,chr16_31190311; id:36246;read
3954,chr12_50929890,21718,METTL7A,read,0.00906675421396897,0.8281040228040354,0.8929057458006435,chr12_50929890; id:21718;read
8066,chr16_50754184,36391,CYLD,read,0.009056122829354382,0.8283024483433816,0.8930496594820648,chr16_50754184; id:36391;read
30184,chrX_41214477,88848,USP9X,read,0.009052140819697926,0.8283767719012922,0.8930496594820648,chrX_41214477; id:88848;read
18713,chr2_8791025,52600,KIDINS220,coad,0.009031509364194688,0.8287618791646556,0.8932329497304187,chr2_8791025; id:52600;coad
12156,chr1_154330481,7831,ATP8B2,read,0.009026943648477588,0.8288471084788247,0.8932602078463667,chr1_154330481; id:7831;read
9642,chr17_60223591,42854,USP32,coad,0.009025589082151939,0.828872394881001,0.8932602078463667,chr17_60223591; id:42854;coad
21074,chr4_142260580,70686,INPP4B,read,0.009025121227350979,0.828881128613784,0.8932602078463667,chr4_142260580; id:70686;read
27497,chr8_29188610,83251,KIF13B,read,0.009023826058031984,0.8289053064445736,0.8932602078463667,chr8_29188610; id:83251;read
29421,chr9_91723746,86827,ROR2,read,0.009022143403352157,0.8289367179768078,0.8932622309191773,chr9_91723746; id:86827;read
20955,chr4_122305841,70517,KIAA1109,read,0.008990878051860994,0.8295204242015144,0.8937500081307895,chr4_122305841; id:70517;read
21615,chr4_39849439,69080,PDS5A,read,0.008988885163969944,0.8295576334639353,0.8937500081307895,chr4_39849439; id:69080;read
14444,chr1_77713348,3530,USP33,coad,0.008988401101841022,0.8295666714582792,0.8937500081307895,chr1_77713348; id:3530;coad
1277,chr10_99898803,12781,DNMBP,read,0.008985543924842528,0.8296200186833937,0.8937756452617812,chr10_99898803; id:12781;read
17289,chr2_202303417,56946,NOP58,read,0.008978098940600223,0.829759029939912,0.8938617274730246,chr2_202303417; id:56946;read
27449,chr8_27444195,83154,PTK2B,read,0.0089730126481329,0.8298540032318521,0.8939321981603222,chr8_27444195; id:83154;read
17066,chr2_189001488,206507,COL3A1,read,0.008969403410564361,0.8299213978667097,0.893946703262251,chr2_189001488; id:206507;read
2915,chr12_107741266,24200,PRDM4,coad,0.008955681491574559,0.8301776361458292,0.8941534348930097,chr12_107741266; id:24200;coad
22466,chr5_134697881,73420,SEC24A,coad,0.008944069983079301,0.8303944794352659,0.8943232927578826,chr5_134697881; id:73420;coad
28394,chr9_123074536,87498,RABGAP1,read,0.008939392045703435,0.8304818428998358,0.8943526260407536,chr9_123074536; id:87498;read
2331,chr11_65713046,16911,KAT5,read,0.008920246550634992,0.8308394190021446,0.894622563339469,chr11_65713046; id:16911;read
21050,chr4_140527552,70657,ELMOD2,read,0.008912722164423771,0.8309799598368278,0.8947308253921273,chr4_140527552; id:70657;read
22750,chr5_149246410,74020,ABLIM3,read,0.008902074779528438,0.8311788413975543,0.8948812493973027,chr5_149246410; id:74020;read
25187,chr6_87243623,76939,ZNF292,coad,0.008895128906979464,0.8313085885493575,0.8949572243423977,chr6_87243623; id:76939;coad
13904,chr1_37629641,507794,RSPO1,read,0.008882861201445135,0.8315377574025362,0.8951083557902875,chr1_37629641; id:507794;read
18252,chr2_47408385,53497,MSH2,coad,0.008863850334710502,0.8318929211833063,0.8953313430072272,chr2_47408385; id:53497;coad
