,crc_str,as_id,gene_names,cancer_type,pearson_coefficient,p_value,adjusted_p_value,gene_function
27865,chr8_73978693,84217,TMEM70,coad,0.12478306108465177,0.0026996079145982744,0.0175353684613911,
11069,chr19_39328882,49766,GMFG,coad,0.12471020618502629,0.002715296172571941,0.017619423458364807,
10104,chr18_12951709,44727,SEH1L,coad,0.12468932678900363,0.002719807543364469,0.017637345443623147,
10540,chr19_10637562,47558,SLC44A2,coad,0.124658569500033,0.0027264656542090714,0.017665371403503292,
10760,chr19_17831403,48377,JAK3,coad,0.12463051144277247,0.0027325524062007667,0.017685865081434236,
22646,chr5_14387922,71584,TRIO,coad,0.12462525041600525,0.002733695080352726,0.017689475332748866,
28007,chr8_94882291,84585,CCNE2,coad,0.12461594245556498,0.0027357177991117255,0.017698777504627623,
22761,chr5_150006656,74054,HMGXB3,coad,0.12460387386141278,0.0027383424633369647,0.017711969162452202,
6415,chr14_96437808,29200,AK7,coad,0.12458906118840443,0.002741567042969421,0.017725244808595584,
979,chr10_74655550,12257,ADK,coad,0.12455677361776027,0.0027486077366565644,0.017763171152815768,
24919,chr6_53904505,76508,LRRC1,read,0.12454306766489741,0.002751601462655185,0.017777523352466556,
28662,chr9_132281591,87976,SETX,coad,0.12454122528677476,0.0027520041109687027,0.017777523352466556,
13960,chr1_39413996,1877,MACF1,read,0.12451788603482801,0.0027571095106782386,0.017806700224314187,
16248,chr22_45563197,62663,FBLN1,coad,0.12446075131642666,0.002769644018084627,0.017868258746200703,
6461,chr15_22914687,29674,CYFIP1,coad,0.1244548736700421,0.0027709364268851976,0.017868258746200703,
16472,chr2_119321117,55103,C2orf76,read,0.12445469997815774,0.002770974627556393,0.017868258746200703,
5460,chr14_104703420,29545,INF2,coad,0.12445291502271222,0.0027713672269276735,0.017868258746200703,
14965,chr20_35947693,59253,PHF20,coad,0.1244154880743219,0.002779610930863683,0.017917186967188522,
8979,chr17_3732503,38490,ITGAE,coad,0.12439386364693489,0.002784384128643139,0.017933070266356845,
8546,chr17_10681145,39279,SCO1,coad,0.12435844558242401,0.0027922181523145333,0.01796802775542526,
8261,chr16_68815585,37245,CDH1,coad,0.12435589886026771,0.0027927822277485255,0.01796802775542526,
14478,chr1_77966823,3542,FUBP1,coad,0.12433058157212411,0.002798395420876175,0.017985012644368872,
21472,chr4_26999356,68991,STIM2,coad,0.12432599529936816,0.002799413359741041,0.017987732539912423,
8173,chr16_58670212,36678,SLC38A7,coad,0.12431202902887922,0.0028025152988341976,0.01800001597223196,
10904,chr19_32453284,48874,DPY19L3,coad,0.1242913392736552,0.0028071162930776833,0.01802191302995851,
28603,chr9_130092335,87892,GPR107,coad,0.12428695249122303,0.0028080927107205327,0.018024355695191535,
8357,chr16_74672430,37570,MLKL,coad,0.12428269621625068,0.0028090403754563297,0.018026612806211904,
2256,chr11_63939114,16549,NAA40,coad,0.12424888948782246,0.002816577835781503,0.01807114905456333,
15176,chr20_46355041,59667,SLC35C2,coad,0.1242407246863492,0.002818400998202496,0.01807778410258696,
9161,chr17_41987918,40966,DNAJC7,coad,0.12423580813289893,0.002819499360271998,0.018078388414548775,
19387,chr3_14167172,63522,XPC,coad,0.12421952039073522,0.0028231408408253343,0.01809505836056834,
29133,chr9_4713120,85775,AK3,coad,0.12419935462670308,0.0028276552722099574,0.018109014658875367,
17378,chr2_208245448,57208,IDH1,coad,0.12417470123556856,0.002833183262740187,0.018135370959063906,
4261,chr12_62578431,22832,MON2,coad,0.12415436514772085,0.002837750596897889,0.018156921261513994,
8059,chr16_50675913,36381,SNX20,coad,0.12414819050864859,0.002839138701382654,0.018161960664830452,
29237,chr9_76506535,86635,GCNT1,coad,0.12414154864964187,0.002840632530636843,0.01816383316894531,
22913,chr5_163490420,74443,HMMR,coad,0.12406871424054847,0.002857060838537458,0.018253444246211534,
20184,chr3_44357690,64355,TCAIM,coad,0.12405306579382402,0.0028606017256511324,0.018267688989088118,
8115,chr16_57020935,36514,NLRC5,coad,0.12404018928314922,0.0028635183831134652,0.018267688989088118,
29355,chr9_84724236,86721,NTRK2,coad,0.1240326597564135,0.0028652251500240747,0.01827472261967063,
7054,chr15_66311799,31264,DIS3L,coad,0.12401986008363845,0.0028681286611182046,0.018285355591896202,
19826,chr3_185823124,68029,IGF2BP2,coad,0.12400513711616959,0.0028714717703545315,0.018299128464891026,
2663,chr11_83198423,18050,ANKRD42,coad,0.12398820212557143,0.0028753215458509613,0.018313565476707358,
17624,chr2_229805895,57845,TRIP12,coad,0.12398718143480353,0.002875553726198818,0.018313565476707358,
29432,chr9_92647986,86882,IPPK,coad,0.12397478389759768,0.0028783752035533086,0.01832381772920855,
15760,chr22_19048525,61036,DGCR2,coad,0.12396297290729238,0.0028810655366813555,0.01832551570072084,
18841,chr3_100290767,65815,TBC1D23,coad,0.12394833393452365,0.00288440321105996,0.018342887955952167,
16604,chr2_148754189,55538,EPC2,coad,0.12393703857544333,0.0028869809498006088,0.018355421237485684,
17876,chr2_241653489,58398,ATG4B,coad,0.12392623332450423,0.002889448802520982,0.018367250742380645,
10092,chr18_10532693,44630,NAPG,coad,0.12387220830762813,0.0029018166154478682,0.01843424564885965,
20420,chr3_50648001,65092,MAPKAPK3,read,0.12385389163328134,0.002906020733289312,0.01845484770277368,
12255,chr1_156162885,8191,SEMA4A,coad,0.123852762694081,0.0029062800333381064,0.01845484770277368,
25833,chr7_149770458,82205,ZNF467,coad,0.12384429601326534,0.002908225371696884,0.018463324174427424,
14045,chr1_43433121,2175,SZT2,coad,0.12382337712967213,0.0029130368612599903,0.01848998947928823,
25128,chr6_80127526,76828,BCKDHB,coad,0.12381344838166894,0.002915323077662718,0.01850061822994312,
6635,chr15_41696061,30104,MGA,coad,0.12379636045069277,0.002919261608836374,0.01851784130856882,
145,chr10_110295459,13083,SMNDC1,coad,0.12379295512309556,0.0029200470681789406,0.01851893973098596,
21775,chr4_51899219,69262,DCUN1D4,coad,0.12378861610126746,0.002921048168448029,0.018521405000987555,
23445,chr5_62372504,72176,KIF2A,coad,0.1237514884916378,0.0029296270425685916,0.01856210090776512,
19121,chr3_12406174,63412,PPARG,coad,0.12375143985633068,0.0029296382954883296,0.01856210090776512,
13114,chr1_220172773,9870,RAB3GAP2,coad,0.12375021675984486,0.002929921300501593,0.01856210090776512,
25383,chr7_105614058,81304,ATXN7L1,coad,0.1237442625037953,0.002931299375825092,0.018566942329179038,
4233,chr12_5994213,19814,VWF,coad,0.12373336619047298,0.002933822787210872,0.018571257890161747,
661,chr10_34399470,11204,PARD3,coad,0.12371155861694491,0.0029388790107913606,0.01859065055081177,
8283,chr16_69749074,37308,NOB1,coad,0.12370172313157451,0.002941162024325936,0.018594365682637528,
26340,chr7_48108226,79633,UPP1,coad,0.12369529271725546,0.0029426555250867876,0.018596793610819264,
28635,chr9_131133005,87925,NUP214,coad,0.12369477496964251,0.002942775804972094,0.018596793610819264,
1816,chr11_18405390,14607,LDHA,coad,0.1236849732924932,0.0029450537136484368,0.018603414697012734,
6533,chr15_32926272,29827,FMN1,coad,0.12366491301756585,0.0029497207232937563,0.01862900465149711,
5272,chr13_75819455,26062,LMO7,coad,0.12365136208933447,0.002952877145896698,0.018641154096774293,
15566,chr21_36038028,60511,SETD4,coad,0.12361255228899595,0.0029619341433107555,0.01868273162970465,
5566,chr14_22771505,26617,OXA1L,coad,0.12359926045631127,0.002965041849839959,0.0186984342678085,
29098,chr9_36210691,86327,CLTA,read,0.123571418149002,0.00297156116050453,0.01872783231912055,
26658,chr7_81984741,80254,CACNA2D1,coad,0.12354739793847827,0.002977196000826419,0.01875552864923871,
7473,chr15_94478863,32585,MCTP2,coad,0.12347007480565089,0.0029954011312874453,0.01885289444274456,
12079,chr1_151411577,7630,POGZ,coad,0.12345844156853547,0.0029981488356132405,0.018863950807805795,
6651,chr15_42154162,30127,PLA2G4F,coad,0.12345011244359205,0.0030001175360731777,0.018870753699735208,
14187,chr1_51772515,2960,OSBPL9,coad,0.12343006312086059,0.0030048612868535858,0.018890465520866078,
5428,chr14_103133447,29429,TNFAIP2,coad,0.12336546870899548,0.0030201910358811554,0.018959252362022738,
21777,chr4_521016,68354,PIGG,coad,0.12335416974326877,0.0030228798419128385,0.018972193571000998,
16242,chr22_45332745,62656,FAM118A,coad,0.12333990787923518,0.003026276835773865,0.01898957321534866,
15242,chr20_49271144,59744,ZNFX1,coad,0.12333179376847125,0.0030282110629766077,0.018989890856256998,
21138,chr4_147965009,70799,ARHGAP10,read,0.12332430924765676,0.003029996206746198,0.018993209383013212,
16004,chr22_35938805,61979,RBFOX2,coad,0.12328397901732396,0.00303963191651988,0.019045387137106035,
12750,chr1_19164420,872,UBR4,read,0.12328351498815357,0.003039742944522995,0.019045387137106035,ubiquitin protein ligase E3 component n-recognin 4 [Source:HGNC Symbol;Acc:HGNC:30313]
25559,chr7_122491430,81608,CADPS2,coad,0.12328156623887633,0.003040209260967034,0.019045387137106035,
1304,chr11_10456297,14350,AMPD3,coad,0.123273024156924,0.00304225406466286,0.019049292486275852,adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]
30548,chrX_72626930,89509,PHKA1,coad,0.12327117935742221,0.0030426958370327736,0.019049292486275852,
21169,chr4_152332611,70846,FBXW7,coad,0.12326976439812834,0.003043034715523717,0.019049292486275852,
25515,chr7_117020551,81553,ST7,coad,0.12323930710799119,0.0030503374732733235,0.01908511726916667,
17410,chr2_210027383,57260,KANSL1L,coad,0.12321828902781913,0.0030553862801273217,0.01911275243897639,
19236,chr3_129289087,66713,HMCES,coad,0.12318864558697121,0.0030625199278824407,0.01914427660989388,
11391,chr19_51587397,51362,ZNF175,coad,0.12315875055057537,0.003069729461546371,0.01917867539030572,
24236,chr6_138571853,77940,NHSL1,coad,0.12314085130153296,0.0030740534572667503,0.019197758995464147,
6946,chr15_61918267,30971,VPS13C,coad,0.1231330218370287,0.0030759465944000027,0.01920561617415939,
8554,chr17_12973211,39321,ARHGAP44,coad,0.1231284261256433,0.0030770583151641367,0.019208592103640725,
29177,chr9_70347594,86553,SMC5,coad,0.12310568144777165,0.0030825657244684342,0.01923900130758312,
23780,chr5_87362743,72716,RASA1,coad,0.12308919873730759,0.003086562458303606,0.019255998669841703,
13663,chr1_27885189,1349,THEMIS2,coad,0.12306074104009362,0.003093473985606394,0.019291158906116573,
6117,chr14_69442164,28145,SLC39A9,coad,0.12303017818956974,0.003100912464712875,0.019329574916578916,
30039,chrX_20234887,88667,RPS6KA3,coad,0.12301491240707488,0.0031046339851912167,0.019342152141361063,
3823,chr12_47857152,21380,VDR,coad,0.12296368694968858,0.0031171515216656775,0.019395754534817417,
26628,chr7_8141927,78781,ICA1,coad,0.1229630771749178,0.003117300803231855,0.019395754534817417,
8223,chr16_67612110,37087,CTCF,coad,0.12293240495537808,0.0031248181933110483,0.01942459043118834,
3947,chr12_50435647,21700,LARP4,coad,0.12293090455780725,0.003125186345152645,0.01942459043118834,
12137,chr1_154172416,7785,TPM3,coad,0.1229284496928641,0.003125788779255866,0.01942459043118834,
10872,chr19_23373824,48815,ZNF91,coad,0.12290191176166113,0.0031323080425019827,0.01945311226806416,
21666,chr4_42078132,69138,SLC30A9,coad,0.12289276530453168,0.0031345578088629836,0.019463087852404217,
14291,chr1_61700909,3230,TM2D1,coad,0.12288629697354342,0.003136149719747408,0.019468975425648676,
10516,chr19_10166702,47474,DNMT1,coad,0.12286042065398878,0.0031425254555927256,0.019485375278224755,
2515,chr11_72697990,17637,ARAP1,coad,0.12278422748056714,0.0031613673949874273,0.01958131412275133,
27659,chr8_47727243,83770,SPIDR,coad,0.12277203477645764,0.0031643920642172277,0.019596035622901322,
11891,chr1_11957802,695,PLOD1,coad,0.12272720757188296,0.0031755350716825936,0.019653645905936774,
20594,chr3_66412797,65550,LRIG1,coad,0.12272676811000853,0.0031756444880910242,0.019653645905936774,
14690,chr20_11918380,58696,BTBD3,coad,0.12271103529193692,0.0031795638744716546,0.019673876715097217,
6003,chr14_61457375,27798,PRKCH,coad,0.12265752121113557,0.003192928331937463,0.019732978755615613,
20381,chr3_49705732,64907,RNF123,coad,0.12264382483892419,0.0031963570224029245,0.01974143723556799,
19493,chr3_149206384,67213,CP,coad,0.12263450993093822,0.0031986907877491,0.019751817655261645,
6519,chr15_31372089,29803,KLF13,coad,0.12262411266794807,0.0032012975564176902,0.01976387928023128,
23474,chr5_65604971,72234,TRIM23,coad,0.12258466733718199,0.0032112047323096635,0.019807110516288202,
9431,chr17_50197067,106078,COL1A1,coad,0.12258266023290468,0.0032117095852819454,0.019807110516288202,
23113,chr5_179273036,74891,ADAMTS2,coad,0.12257543988041265,0.003213526338850379,0.019811068919390485,
9229,chr17_43056942,41187,BRCA1,coad,0.12257073711637734,0.003214710130046312,0.019814328078918017,
15025,chr20_38139324,59374,TGM2,coad,0.12254870573262805,0.0032202612029564306,0.01984395045425304,
6926,chr15_59153794,30933,MYO1E,coad,0.1225464568413357,0.003220828327985722,0.01984395045425304,
30628,chrX_96957983,89594,DIAPH2,coad,0.12253102402358398,0.00322472262285367,0.01985985252050687,
13703,chr1_30981346,1443,PUM1,coad,0.1225170789865638,0.003228245173139106,0.01987345313690052,
11455,chr19_53122808,51662,ZNF415,coad,0.12248896899725557,0.0032353564562622498,0.019905076488944618,
15248,chr20_49850937,59750,SLC9A8,coad,0.1224846124333634,0.0032364598558417587,0.019907815403688023,
9575,chr17_58205670,42639,MKS1,coad,0.12247474215388103,0.0032389609953618645,0.019919149106287025,
6880,chr15_52282722,30645,MYO5C,coad,0.12244563348011467,0.0032463473969418957,0.019952403377465483,
29279,chr9_77356792,86648,VPS13A,coad,0.12243951715759017,0.003247901374414795,0.01995789863250213,
18088,chr2_36849634,53211,STRN,coad,0.12241153411418645,0.003255019666392885,0.019993515396030222,
6015,chr14_63539469,27820,PPP2R5E,coad,0.12240635886189052,0.0032563376929699954,0.019997549954086802,
25697,chr7_135207067,81881,WDR91,coad,0.12240199366530821,0.003257449792622761,0.02000031850951592,
21558,chr4_38935696,69035,FAM114A1,coad,0.12238340403233094,0.0032621896473154703,0.020025355364939396,
9948,chr17_78803647,43909,USP36,coad,0.12236150196482076,0.00326778212431679,0.020051546023526337,
30538,chrX_72572594,89459,HDAC8,coad,0.12233187068405603,0.0032753620449895715,0.020085832329827576,
1748,chr11_14771924,14476,PDE3B,coad,0.12230589853184942,0.0032820190652005517,0.020114420795742792,
7997,chr16_47499903,36324,PHKB,coad,0.12229544738003173,0.003284701306153526,0.02012678099769315,
22059,chr4_870650,68414,GAK,coad,0.12228773838282478,0.0032866810616682673,0.020127303903364483,
29957,chrX_154532321,90646,G6PD,coad,0.12227362388240101,0.003290308630847712,0.02014481468420831,
7208,chr15_73712811,31608,CD276,coad,0.12226733595352901,0.003291925863002446,0.020146559637092068,
15432,chr20_9380187,58678,PLCB4,coad,0.12223748516019799,0.0032996132336187787,0.020183785223281882,
12884,chr1_204250515,9471,PLEKHA6,coad,0.12223594420874018,0.0033000105117913345,0.020183785223281882,
11991,chr1_150324881,7465,PRPF3,coad,0.12221685421189242,0.0033049357768266626,0.020209318991942022,
7756,chr16_24564777,35642,RBBP6,coad,0.12216722652006812,0.0033177711027594613,0.020271916566254527,
29776,chrX_130349236,90098,SLC25A14,coad,0.12214099669748427,0.0033245732590742594,0.020301174686190384,
1004,chr10_7666848,10715,ITIH5,coad,0.12211455262665952,0.0033314437976158036,0.02033491779190514,
5121,chr13_48515485,25862,RCBTB2,coad,0.12210836164014141,0.0033330541643287613,0.020340642292196003,
10184,chr18_252621,44444,THOC1,coad,0.12209675132055245,0.00333607608585448,0.02035497704592874,
10694,chr19_15922260,48121,CYP4F11,coad,0.12206834146356793,0.0033434810710537806,0.020396043766442436,
25267,chr7_100167081,80915,GAL3ST4,coad,0.12205738902282817,0.0033463397926388155,0.02040525141700826,
15796,chr22_20753220,61187,PI4KA,coad,0.12204851965444112,0.0033486564334044497,0.020411147486561382,
25603,chr7_128457910,81691,HILPDA,coad,0.12204492056719815,0.00334959691487747,0.020412766208033263,
10631,chr19_13144413,47925,STX10,coad,0.12203697365237134,0.0033516743817307137,0.0204213117799044,
30183,chrX_41214477,88848,USP9X,coad,0.12202413827152692,0.0033550322533625328,0.020429424300976405,
1282,chr11_1009078,13821,AP2A2,coad,0.12200335308200516,0.0033604763597127473,0.020446108931706303,
23922,chr6_109448703,77197,MICAL1,coad,0.1220004245646299,0.0033612440484685376,0.02044666658204564,
8215,chr16_66972747,36906,CES3,coad,0.12198322339517093,0.0033657564216111268,0.020464618241187837,
5734,chr14_36308201,27246,MBIP,coad,0.1219825648288802,0.0033659292922354153,0.020464618241187837,
6507,chr15_30928507,29777,FAN1,coad,0.12198143829589127,0.0033662250206615806,0.020464618241187837,
30479,chrX_70404098,89372,KIF4A,read,0.12196712650894885,0.003369984091159706,0.020483353865981775,kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]
8377,chr16_78100244,37672,WWOX,coad,0.12195390966631404,0.0033734589539741204,0.020494874146261832,
17007,chr2_182758904,56461,DNAJC10,coad,0.12195160527422552,0.00337406513867612,0.020494874146261832,
8221,chr16_67288152,37002,PLEKHG4,coad,0.12193575934477481,0.003378236188780978,0.02051289972489072,
1103,chr10_89717557,12497,KIF20B,read,0.12185070997343284,0.0034007034581627045,0.020628615341382068,
20658,chr3_8565527,63051,LMCD1,coad,0.1218352894381214,0.003404791561066347,0.0206409943404393,
15844,chr22_23273067,61298,BCR,coad,0.12183271098443413,0.0034054755643317908,0.02064100369603507,
15236,chr20_49158907,59736,STAU1,coad,0.12182196093318787,0.00340832864541089,0.020654157459517604,
7002,chr15_63574306,31028,USP3,coad,0.1218035740969769,0.0034132135728508176,0.020667588882184392,
15664,chr21_42554149,60717,SLC37A1,coad,0.12178139019741213,0.0034191157473541694,0.020690507358688846,
14486,chr1_78654174,3554,IFI44,coad,0.12176198447646983,0.00342428636587056,0.020713508227151015,
7012,chr15_64136943,31086,SNX1,coad,0.12173244970279855,0.00343216947779629,0.020752892014384006,
20212,chr3_45517869,64399,LARS2,coad,0.12171007253509394,0.003438153123472564,0.020780763632979156,
20210,chr3_45513212,64399,LARS2,coad,0.12169083855410709,0.0034433038493678213,0.020795641859712256,
