,gene_names,cancer_type,corr,p_value,crc_str,as_id,adjusted_p_value
17025,FSIP2,coad,-0.006003546908718767,0.8859767396416766,chr2_185824532,56479.0,0.9310266270020678
17026,FSIP2,read,-0.10451855311501686,0.012304104328502197,chr2_185824532,56479.0,0.05320139177518858
17027,FSIP2,coad,0.05746002029505314,0.16957334413869551,chr2_185828133,56479.0,0.3296290282534585
17028,FSIP2,read,-0.07278451530236342,0.08172246560007507,chr2_185828133,56479.0,0.2000754396977645
17029,FSIP2,coad,0.042901107703299225,0.30528238210567055,chr2_185828227,56479.0,0.4842410198917533
17030,FSIP2,read,-0.04485970477748229,0.28371089463769195,chr2_185828227,56479.0,0.4621493684226787
17031,ZC3H15,coad,-0.07224386062694997,0.08402168420600081,chr2_186495180,56481.0,0.2039501878433977
17032,ZC3H15,read,0.06984173142322427,0.09487585194877357,chr2_186495180,56481.0,0.2216120557138476
17033,ITGAV,coad,0.01816809950958231,0.6643003954783541,chr2_186602195,56486.0,0.7836049523518063
17034,ITGAV,read,0.05692196508416599,0.17361076771526407,chr2_186602195,56486.0,0.3351422188837317
17035,ITGAV,coad,-0.0034527640623453464,0.9342729568957571,chr2_186636061,56486.0,0.9614872920530156
17036,ITGAV,read,0.03541551735478019,0.39745775762680446,chr2_186636061,56486.0,0.5717760812588859
17037,ITGAV,coad,-0.0018439582959228068,0.9648699277308579,chr2_186636915,56486.0,0.9790702838950761
17038,ITGAV,read,-0.008960784275187506,0.8305205888611104,chr2_186636915,56486.0,0.8945865803095536
17039,ITGAV,coad,0.024651705926791757,0.5559289590094914,chr2_186638255,56486.0,0.7048629551630576
17040,ITGAV,read,0.03528412046622572,0.39921227914699264,chr2_186638255,56486.0,0.5734258747909121
17041,ITGAV,coad,-0.012377552144519376,0.7674966434643735,chr2_186640976,56486.0,0.8530470883836712
17042,ITGAV,read,0.033029202564636304,0.4300403201518467,chr2_186640976,56486.0,0.6020927504484938
17043,ITGAV,coad,-0.03345629352956706,0.4240977818495516,chr2_186659215,56486.0,0.59676730671835
17044,ITGAV,read,-0.08756981405991274,0.03611369063086991,chr2_186659215,56486.0,0.11370366168466464
17045,ITGAV,coad,0.03269228395319879,0.4347620409724784,chr2_186667130,56486.0,0.6063030839047467
17046,ITGAV,read,0.04164919805195956,0.3196248663126772,chr2_186667130,56486.0,0.4979169671727544
17047,TFPI,coad,0.08692757491167727,0.037505646062768086,chr2_187488256,56493.0,0.11648913416124412
17048,TFPI,read,-0.08209297258570977,0.049516309893296216,chr2_187488256,56493.0,0.141663623915138
17049,GULP1,coad,0.1819827090065711,1.1687487558011554e-05,chr2_188529203,56496.0,0.0002811589472658154
17050,GULP1,read,0.09930154057464272,0.017420464991210787,chr2_188529203,56499.0,0.06816127940335608
17051,GULP1,coad,0.16025546415778835,0.00011684515231595314,chr2_188569985,56496.0,0.0016778716581243218
17052,GULP1,read,0.1378266678489683,0.0009402880680901245,chr2_188569985,56499.0,0.008160279065337958
17053,GULP1,coad,0.18152699713574325,1.2301505156342376e-05,chr2_188584261,56496.0,0.0002928621490729229
17054,GULP1,read,0.07697530051326208,0.06557775929873366,chr2_188584261,56499.0,0.17180854989946423
17055,GULP1,coad,0.15461743233428576,0.00020286172939639298,chr2_188594067,56496.0,0.002542499609319864
17056,GULP1,read,0.048200403704712444,0.249344364225146,chr2_188594067,56499.0,0.4245182007172802
17057,COL3A1,coad,-0.0057674603373790425,0.8904318525524068,chr2_188988189,206507.0,0.9341117621090573
17058,COL3A1,read,0.11650814942792918,0.005233007658149255,chr2_188988189,206507.0,0.02851884093216281
17059,COL3A1,coad,-0.00247719443047673,0.9528181041664325,chr2_188994709,206507.0,0.9716629097108344
17060,COL3A1,read,0.16776350479311508,5.444149063645123e-05,chr2_188994709,206507.0,0.000937851276088064
17061,COL3A1,coad,0.0395024565651666,0.3452256570927422,chr2_188995198,206507.0,0.5232986426426365
17062,COL3A1,read,0.06675120736269252,0.11045688578705225,chr2_188995198,206507.0,0.24578950781313863
17063,COL3A1,coad,0.1007710654653317,0.015818482709981666,chr2_188999746,206507.0,0.06372216743000846
17064,COL3A1,read,0.08669845478140295,0.03801312816422472,chr2_188999746,206507.0,0.11775391156725884
17065,COL3A1,coad,0.1431872441941344,0.0005865077662955334,chr2_189001488,206507.0,0.00571648803623469
17066,COL3A1,read,0.00930962239858408,0.8240285780595831,chr2_189001488,206507.0,0.8901309537717839
17067,WDR75,coad,0.07452705643786207,0.07465644722686103,chr2_189457242,56504.0,0.18751418269482661
17068,WDR75,read,0.043995820910491895,0.293095233108255,chr2_189457242,56504.0,0.47231161823292384
17069,WDR75,coad,0.09057399266014957,0.030171589797355035,chr2_189458732,56504.0,0.10018269845514817
17070,WDR75,read,-0.08713996558440307,0.037040365656109416,chr2_189458732,56504.0,0.11573030625824077
17071,WDR75,coad,0.0879238379628917,0.03536535298635226,chr2_189468357,56504.0,0.11206713358861324
17072,WDR75,read,0.03365677878329023,0.4213248330709075,chr2_189468357,56504.0,0.5944624777399156
17073,WDR75,coad,0.059534821989600785,0.15466062991828258,chr2_189470705,56504.0,0.30912173942836246
17074,WDR75,read,0.045184991551864985,0.28023049345045675,chr2_189470705,56504.0,0.45848491243179873
17075,ASNSD1,coad,-0.05544196524455177,0.18508528922553014,chr2_189667296,56508.0,0.3502586047998079
17076,ASNSD1,read,0.05055416143297028,0.22694487165539226,chr2_189667296,56508.0,0.4008526918944551
17077,ORMDL1,coad,0.10294590697519336,0.013684837781599167,chr2_189771925,56533.0,0.05745284026604718
17078,ORMDL1,read,-0.07721020600671238,0.06475658084669465,chr2_189771925,56533.0,0.1702997678468307
17079,PMS1,coad,0.18773465110408466,6.05792040815246e-06,chr2_189805814,56543.0,0.00016668493628109083
17080,PMS1,read,0.046232439880306626,0.2692204986846899,chr2_189805814,56543.0,0.4469455548900747
17081,PMS1,coad,0.17809630889202532,1.801390900072545e-05,chr2_189822450,56543.0,0.0003951412485728564
17082,PMS1,read,0.06268144946370953,0.1339697704367619,chr2_189822450,56543.0,0.28043286541993334
17083,PMS1,coad,0.1961605896141506,2.2301261089928233e-06,chr2_189852592,56543.0,7.497543339850423e-05
17084,PMS1,read,0.0984170593759661,0.0184515967383967,chr2_189852592,56543.0,0.07085039701297292
17085,PMS1,coad,0.19853631745185202,1.6692253806198318e-06,chr2_189852792,56543.0,5.953769953766363e-05
17086,PMS1,read,0.08907007152637937,0.03303233352688985,chr2_189852792,56543.0,0.10659899309391088
17087,PMS1,coad,0.23896641539493244,6.9608212975861575e-09,chr2_189873670,56543.0,6.287550320996468e-07
17088,PMS1,read,0.04621680693480601,0.26938261271513464,chr2_189873670,56543.0,0.4471337996217964
17089,HIBCH,coad,0.04502298861012137,0.2819602089941994,chr2_190208974,56558.0,0.4602821565678493
17090,HIBCH,read,-0.08014250320519709,0.05519979445683622,chr2_190208974,56558.0,0.15288381702517753
17091,HIBCH,coad,0.04802635010119591,0.25105989414281643,chr2_190212936,56558.0,0.4263618809956042
17092,HIBCH,read,-0.05530171202461026,0.1862010444354246,chr2_190212936,56558.0,0.35158092344413167
17093,HIBCH,coad,0.11218319337940331,0.007188103848025254,chr2_190250396,56558.0,0.03588002875378933
17094,HIBCH,read,-0.07025564288423027,0.09292952593341451,chr2_190250396,56558.0,0.21846744367400242
17095,HIBCH,coad,0.04119285729888712,0.324960531268462,chr2_190290504,56558.0,0.5032875959996195
17096,HIBCH,read,-0.010628740729562516,0.7995912022593755,chr2_190290504,56558.0,0.8743622229441204
17097,INPP1,coad,0.043856116253174954,0.2946321377410885,chr2_190370935,56562.0,0.4735323722521083
17098,INPP1,read,0.02223930751319882,0.5952422069792065,chr2_190370935,56562.0,0.7336454812632001
17099,INPP1,coad,0.03275468645730277,0.43388525981375115,chr2_190371035,56562.0,0.6056015029444913
17100,INPP1,read,0.01779965038493806,0.6707047769029316,chr2_190371035,56562.0,0.7881009760599998
17101,NAB1,coad,0.24679857584171094,2.128484204690478e-09,chr2_190659752,56577.0,2.2694202659581971e-07
17102,NAB1,read,0.0334134465632909,0.4246917837360492,chr2_190659752,56580.0,0.5972406366679837
17103,NAB1,coad,0.2002736285460973,1.347546631162102e-06,chr2_190660020,56577.0,5.0224291044586013e-05
17104,NAB1,read,-0.12659609898273758,0.002397476148373543,chr2_190660020,56580.0,0.016276735908204523
17105,NAB1,coad,-0.06226359350221484,0.13658755524660118,chr2_190673068,56577.0,0.28384274497647444
17106,NAB1,read,-0.06121404085158943,0.14333635519192037,chr2_190673068,56580.0,0.2934350646574498
17107,GLS,coad,0.062192372464578344,0.13703764170853378,chr2_190910358,56586.0,0.28439993720092627
17108,GLS,read,-0.0648839226961604,0.12080656001130853,chr2_190910358,56586.0,0.26113670571121606
17109,GLS,coad,0.1373727961952747,0.0009778897305821653,chr2_190913043,56586.0,0.008418085356632054
17110,GLS,read,-0.13817766702021367,0.0009121300336259689,chr2_190913043,56586.0,0.007959075358523873
17111,GLS,coad,0.07481059221926502,0.07355524396433598,chr2_190923898,56586.0,0.18546606869183163
17112,GLS,read,-0.07656754130940564,0.06702351879329957,chr2_190923898,56586.0,0.174091298454604
17113,GLS,coad,0.0775395506093088,0.06361953113200339,chr2_190924615,56586.0,0.16828792153241443
17114,GLS,read,-0.08726575897752309,0.036767110682711476,chr2_190924615,56586.0,0.11514164715427132
17115,GLS,coad,0.01563087997359822,0.7088740759364278,chr2_190927588,56586.0,0.8136693707180636
17116,GLS,read,-0.015262842464955973,0.7154275864047062,chr2_190927588,56586.0,0.8178394282275513
17117,GLS,coad,0.04068363894427036,0.3309823046041699,chr2_190931487,56586.0,0.5095446841352319
17118,GLS,read,-0.02745913246285932,0.5118311381044784,chr2_190931487,56586.0,0.6700961065864691
17119,GLS,coad,0.07275480190526243,0.08184749045347912,chr2_190953525,56586.0,0.20023747562546673
17120,GLS,read,-0.06191680578910156,0.13878985984955836,chr2_190953525,56586.0,0.2869611798565493
17121,GLS,coad,0.0750143167871291,0.07277222171068212,chr2_190954548,56586.0,0.18417615352244016
17122,GLS,read,-0.06818453896680744,0.1029967845379822,chr2_190954548,56586.0,0.23409714545846366
17123,STAT1,coad,0.0603465652479355,0.1491045453057821,chr2_190974784,56591.0,0.30133814619271726
17124,STAT1,read,-0.06463118883891374,0.12226370382293582,chr2_190974784,56591.0,0.2633747493670705
17125,STAT1,coad,0.135657284866338,0.0011329098476804357,chr2_190978811,56591.0,0.009379337380103086
17126,STAT1,read,-0.12893631367935068,0.001984242698741209,chr2_190978811,56591.0,0.014246652604189529
17127,STAT1,coad,-0.00018450435949006176,0.9964838029972,chr2_190986991,56591.0,0.9980215866438006
17128,STAT1,read,-0.006612180574586612,0.8745083115522334,chr2_190986991,56591.0,0.9231814403493768
17129,STAT1,coad,-0.040539384839885485,0.33270118767560175,chr2_190987081,56591.0,0.5111131197894002
17130,STAT1,read,0.0509787654497783,0.22306151592693127,chr2_190987081,56591.0,0.3965036318239123
17131,STAT1,coad,0.17932118709458436,1.5733319793165764e-05,chr2_191010309,56591.0,0.0003555658812302579
17132,STAT1,read,-0.17393882173075415,2.8327853820993127e-05,chr2_191010309,56591.0,0.0005664432337387334
17149,SLC39A10,coad,0.08849202901785967,0.03419190548663375,chr2_195680317,56626.0,0.10932474524986226
17150,SLC39A10,read,-0.08337123578862586,0.04606381428059011,chr2_195680317,56626.0,0.13472107113894033
17151,SLC39A10,coad,0.009367992232248861,0.8229434521720496,chr2_195708855,56626.0,0.889473727277954
17152,SLC39A10,read,-0.012016933201286393,0.7740843164511757,chr2_195708855,56626.0,0.8570085205573033
17157,PGAP1,coad,0.0423178773267437,0.31191032086028675,chr2_196844450,56661.0,0.49099766511800685
17158,PGAP1,read,-0.06599834096758746,0.11454242183040257,chr2_196844450,56661.0,0.25191907037902156
17159,PGAP1,coad,0.026205121999867565,0.5313013729958758,chr2_196846950,56661.0,0.6857888221334014
17160,PGAP1,read,-0.024989308362844687,0.5505297364388753,chr2_196846950,56661.0,0.7006358066180485
17161,PGAP1,coad,0.04140649231898704,0.32245549383918126,chr2_196864899,56661.0,0.500782171209995
17162,PGAP1,read,-0.11485013242390403,0.00591737818790892,chr2_196864899,56661.0,0.031162005366349076
17163,PGAP1,coad,0.0548375022230508,0.1899293255663079,chr2_196872885,56661.0,0.3563442738471943
17164,PGAP1,read,0.00014615371995734154,0.9972146680355305,chr2_196872885,56661.0,0.9982710733915454
17165,PGAP1,coad,0.024115286805615522,0.5645604757974002,chr2_196880156,56661.0,0.7106740411060395
17166,PGAP1,read,0.021820917235691968,0.602187145264407,chr2_196880156,56661.0,0.7392096609948804
17167,PGAP1,coad,0.06371286302148567,0.12767390082428154,chr2_196898218,56661.0,0.2712865932532456
17168,PGAP1,read,0.0136324979000082,0.744704810599605,chr2_196898218,56661.0,0.8385477846958325
17169,PGAP1,coad,0.06360290353109888,0.12833397273593464,chr2_196926620,56661.0,0.27248676609057465
17170,PGAP1,read,-0.10750824494727802,0.01001479930197092,chr2_196926620,56661.0,0.04564764548078081
17171,SF3B1,coad,-0.0006440823733670694,0.9877258253677074,chr2_197397954,56675.0,0.9931148723739571
17172,SF3B1,read,0.07765913331099905,0.06321076877667872,chr2_197397954,56675.0,0.16751386136391996
17173,SF3B1,coad,0.10350439238763172,0.013179617085072792,chr2_197399992,56675.0,0.05592953638347735
17174,SF3B1,read,0.07850763778617326,0.060372149593011744,chr2_197399992,56675.0,0.1624763503064791
17175,SF3B1,coad,0.10596448191043951,0.011144769122916183,chr2_197402516,56675.0,0.049415704351038134
17176,SF3B1,read,-0.016553882073001413,0.6925336948383811,chr2_197402516,56675.0,0.8028775941013953
17177,SF3B1,coad,0.11531109585722905,0.005719459433805226,chr2_197409770,56675.0,0.03042564895524255
17178,SF3B1,read,-0.0018906133301685502,0.9639816768511005,chr2_197409770,56675.0,0.978576521762613
17179,HSPD1,coad,0.09246114395457446,0.026884502463001007,chr2_197494114,56689.0,0.09254495796298011
17180,HSPD1,read,0.04809575759167675,0.2503748087112083,chr2_197494114,56689.0,0.42578692903813237
17181,SATB2,coad,-0.01653608231061977,0.692847496723797,chr2_199272111,56715.0,0.8031166440377494
17182,SATB2,read,0.029181718287735595,0.4857038620773261,chr2_199272111,56715.0,0.6490512986985019
17183,SATB2,coad,0.10898872980523226,0.009027957262461675,chr2_199308962,56715.0,0.042284379685210365
17184,SATB2,read,-0.09607317250457986,0.0214457097608501,chr2_199308962,56715.0,0.07882790189613627
17185,SATB2,coad,0.047902126673403,0.25228929429020774,chr2_199323708,56715.0,0.4276784164294964
17186,SATB2,read,-0.04114277321632917,0.32554962902691165,chr2_199323708,56715.0,0.5039226592700332
17187,SATB2,coad,0.047469221417725874,0.25660630177397215,chr2_199368711,56715.0,0.432711507747411
17188,SATB2,read,-0.05162752005796538,0.21722008997998538,chr2_199368711,56715.0,0.3893424931713787
17189,SATB2,coad,0.0038307117566536335,0.927097334818811,chr2_199381563,56715.0,0.9571898981427942
17190,SATB2,read,-0.02027892496452947,0.6280914409685724,chr2_199381563,56715.0,0.7578421189444043
17191,WDR35,coad,0.037806337003810475,0.3663492594127239,chr2_19930594,52748.0,0.5428552756708831
17192,WDR35,read,-0.0931861602278345,0.025706271111014617,chr2_19930594,52748.0,0.08960128636873675
17193,WDR35,coad,0.021309802861674765,0.6107202841336101,chr2_19931206,52748.0,0.7452155384012424
17194,WDR35,read,0.02757036381004002,0.5101222264819063,chr2_19931206,52748.0,0.6690648115165458
17195,WDR35,coad,0.08890186238586006,0.03336625143050077,chr2_19936382,52748.0,0.10743270817581646
17196,WDR35,read,-0.032046125071042555,0.4439006301865168,chr2_19936382,52748.0,0.6142106698919296
17197,WDR35,coad,0.15570417500034275,0.0001826617721983476,chr2_19941850,52748.0,0.0023525386312379074
17198,WDR35,read,-0.060586749561554215,0.14749005653342342,chr2_19941850,52748.0,0.29862110191582386
17199,WDR35,coad,-0.043730919134107184,0.29601401248708936,chr2_19960680,52748.0,0.4749651901961499
17200,WDR35,read,-0.01876055258330327,0.6540536145911818,chr2_19960680,52748.0,0.7763246107667439
17201,WDR35,coad,0.09894526283755542,0.017829592367140174,chr2_19973530,52748.0,0.06922611104871355
17202,WDR35,read,-0.06329404148314603,0.1302021853227773,chr2_19973530,52748.0,0.27517032710082073
17203,WDR35,coad,0.09989751178852375,0.016754426696604596,chr2_19974409,52748.0,0.0662060429649813
17204,WDR35,read,-0.0762424752164829,0.06819473769481844,chr2_19974409,52748.0,0.176175640285662
17205,WDR35,coad,0.0782338572113691,0.061276319192150444,chr2_19982540,52748.0,0.1641402631819165
17206,WDR35,read,-0.09572511217644991,0.02192451907119855,chr2_19982540,52748.0,0.08004730243245317
17207,SPATS2L,coad,0.27065688890305245,4.456904577754055e-11,chr2_200384068,56732.0,7.735838910713348e-09
17208,SPATS2L,read,0.05714358189491272,0.17193922182053023,chr2_200384068,56732.0,0.33286255938201864
17209,SPATS2L,coad,0.14715912777494677,0.00040904819570222343,chr2_200412285,56732.0,0.004329767426695045
17210,SPATS2L,read,0.0465050796219856,0.26640395442093623,chr2_200412285,56732.0,0.443743996835498
17211,SPATS2L,coad,0.23234905823283583,1.8350099789549973e-08,chr2_200416274,56732.0,1.4170594908327892e-06
17212,SPATS2L,read,0.02426014675390903,0.562223207108254,chr2_200416274,56732.0,0.7088856812929843
17213,SPATS2L,coad,0.21452626256133736,2.1662962749852585e-07,chr2_200459736,56732.0,1.1169707943594112e-05
17214,SPATS2L,read,-0.005609560667697781,0.8934134614891109,chr2_200459736,56732.0,0.9359241167554185
17215,KCTD18,coad,0.01589975345214256,0.7040998602807074,chr2_200497701,56745.0,0.8106839165801859
17216,KCTD18,coad,-0.06638477957638612,0.11243078466861753,chr2_200499098,56745.0,0.24875925631786167
17217,KCTD18,coad,-0.05020615551429612,0.2301633423832688,chr2_200504708,56745.0,0.4041701325516209
17218,CLK1,coad,0.0472487305120073,0.25882462808853657,chr2_200854536,56751.0,0.4349291031720799
17219,CLK1,read,-0.04852256416645634,0.24619064223671402,chr2_200854536,56751.0,0.4210704162106812
17220,CLK1,coad,0.06318705562481153,0.13085419614606328,chr2_200855089,56751.0,0.2761182620684601
17221,CLK1,read,-0.028053665063708887,0.5027316999158562,chr2_200855089,56751.0,0.6632682296092658
17222,CLK1,coad,0.05626536496054336,0.1786342461142949,chr2_200857022,56751.0,0.34189111892345786
17223,CLK1,read,-0.03159649882089267,0.45032369443189757,chr2_200857022,56751.0,0.6196517133835671
17224,CLK1,coad,-0.05591920072867222,0.18132569490069558,chr2_200860070,56751.0,0.3454781604164507
17225,CLK1,read,0.06620227516423996,0.11342420687399439,chr2_200860070,56751.0,0.250252477423415
