,tmp_id,gene_names,as-id,cancer-type
68253,chr2_190913043,GLS,56586,read
68258,chr2_190923898,GLS,56586,coad
68263,chr2_190923898,GLS,56586,read
68268,chr2_190924615,GLS,56586,coad
68273,chr2_190924615,GLS,56586,read
68278,chr2_190927588,GLS,56586,coad
68283,chr2_190927588,GLS,56586,read
68288,chr2_190931487,GLS,56586,coad
68293,chr2_190931487,GLS,56586,read
68298,chr2_190953525,GLS,56586,coad
68303,chr2_190953525,GLS,56586,read
68308,chr2_190954548,GLS,56586,coad
68313,chr2_190954548,GLS,56586,read
68318,chr2_190974784,STAT1,56591,coad
68324,chr2_190974784,STAT1,56591,read
68330,chr2_190978811,STAT1,56591,coad
68336,chr2_190978811,STAT1,56591,read
68342,chr2_190986991,STAT1,56591,coad
68348,chr2_190986991,STAT1,56591,read
68354,chr2_190987081,STAT1,56591,coad
68360,chr2_190987081,STAT1,56591,read
68366,chr2_191010309,STAT1,56591,coad
68372,chr2_191010309,STAT1,56591,read
68378,chr2_191346191,MYO1B,56605,coad
68384,chr2_191346191,MYO1B,56605,read
68390,chr2_191360752,MYO1B,56605,coad
68396,chr2_191360752,MYO1B,56605,read
68402,chr2_191363708,MYO1B,56605,coad
68408,chr2_191363708,MYO1B,56605,read
68414,chr2_191369519,MYO1B,56605,coad
68420,chr2_191369519,MYO1B,56605,read
68426,chr2_191370147,MYO1B,56605,coad
68432,chr2_191370147,MYO1B,56605,read
68438,chr2_191385847,MYO1B,56605,coad
68444,chr2_191385847,MYO1B,56605,read
68450,chr2_191390211,MYO1B,56605,coad
68456,chr2_191390211,MYO1B,56605,read
68462,chr2_191400311,MYO1B,56605,coad
68468,chr2_191400311,MYO1B,56605,read
68474,chr2_195680317,SLC39A10,56626,coad
68475,chr2_195680317,SLC39A10,56626,read
68476,chr2_195708855,SLC39A10,56626,coad
68477,chr2_195708855,SLC39A10,56626,read
68478,chr2_196784890,GTF3C3,56654,coad
68482,chr2_196784890,GTF3C3,56654,read
68485,chr2_196793038,GTF3C3,56654,coad
68489,chr2_196793038,GTF3C3,56654,read
68492,chr2_196844450,PGAP1,56661,coad
68494,chr2_196844450,PGAP1,56661,read
68496,chr2_196846950,PGAP1,56661,coad
68498,chr2_196846950,PGAP1,56661,read
68500,chr2_196864899,PGAP1,56661,coad
68502,chr2_196864899,PGAP1,56661,read
68504,chr2_196872885,PGAP1,56661,coad
68506,chr2_196872885,PGAP1,56661,read
68508,chr2_196880156,PGAP1,56661,coad
68510,chr2_196880156,PGAP1,56661,read
68512,chr2_196898218,PGAP1,56661,coad
68514,chr2_196898218,PGAP1,56661,read
68516,chr2_196926620,PGAP1,56661,coad
68518,chr2_196926620,PGAP1,56661,read
68520,chr2_197397954,SF3B1,56675,coad
68526,chr2_197397954,SF3B1,56675,read
68532,chr2_197399992,SF3B1,56675,coad
68538,chr2_197399992,SF3B1,56675,read
68544,chr2_197402516,SF3B1,56675,coad
68550,chr2_197402516,SF3B1,56675,read
68556,chr2_197409770,SF3B1,56675,coad
68562,chr2_197409770,SF3B1,56675,read
68568,chr2_197494114,HSPD1,56689,coad
68573,chr2_197494114,HSPD1,56689,read
68578,chr2_199272111,SATB2,56715,coad
68585,chr2_199272111,SATB2,56715,read
68592,chr2_199308962,SATB2,56715,coad
68599,chr2_199308962,SATB2,56715,read
68606,chr2_199323708,SATB2,56715,coad
68613,chr2_199323708,SATB2,56715,read
68620,chr2_199368711,SATB2,56715,coad
68627,chr2_199368711,SATB2,56715,read
68634,chr2_199381563,SATB2,56715,coad
68641,chr2_199381563,SATB2,56715,read
68648,chr2_19930594,WDR35,52748,coad
68650,chr2_19930594,WDR35,52748,read
68652,chr2_19931206,WDR35,52748,coad
68654,chr2_19931206,WDR35,52748,read
68656,chr2_19936382,WDR35,52748,coad
68658,chr2_19936382,WDR35,52748,read
68660,chr2_19941850,WDR35,52748,coad
68662,chr2_19941850,WDR35,52748,read
68664,chr2_19960680,WDR35,52748,coad
68666,chr2_19960680,WDR35,52748,read
68668,chr2_19973530,WDR35,52748,coad
68670,chr2_19973530,WDR35,52748,read
68672,chr2_19974409,WDR35,52748,coad
68674,chr2_19974409,WDR35,52748,read
68676,chr2_19982540,WDR35,52748,coad
68678,chr2_19982540,WDR35,52748,read
68680,chr2_200384068,SPATS2L,56732,coad
68688,chr2_200384068,SPATS2L,56732,read
68696,chr2_200412285,SPATS2L,56732,coad
68704,chr2_200412285,SPATS2L,56732,read
68712,chr2_200416274,SPATS2L,56732,coad
68720,chr2_200416274,SPATS2L,56732,read
68728,chr2_200459736,SPATS2L,56732,coad
68736,chr2_200459736,SPATS2L,56732,read
68744,chr2_200497701,KCTD18,56745,coad
68745,chr2_200499098,KCTD18,56745,coad
68746,chr2_200504708,KCTD18,56745,coad
68747,chr2_200854536,CLK1,56751,coad
68752,chr2_200854536,CLK1,56751,read
68757,chr2_200855089,CLK1,56751,coad
68762,chr2_200855089,CLK1,56751,read
68767,chr2_200857022,CLK1,56751,coad
68772,chr2_200857022,CLK1,56751,read
68777,chr2_200860070,CLK1,56751,coad
68782,chr2_200860070,CLK1,56751,read
68787,chr2_200882232,PPIL3,56760,coad
68791,chr2_200882232,PPIL3,56760,read
68797,chr2_201078773,NDUFB3,56781,coad
68799,chr2_201078773,NDUFB3,56781,read
68801,chr2_201130172,CFLAR,56783,coad
68816,chr2_201130172,CFLAR,56783,read
68831,chr2_201133203,CFLAR,56783,coad
68846,chr2_201133203,CFLAR,56783,read
68861,chr2_201148984,CFLAR,56783,coad
68876,chr2_201148984,CFLAR,56783,read
68891,chr2_201160562,CFLAR,56783,coad
68906,chr2_201160562,CFLAR,56783,read
68921,chr2_201187693,CASP10,56801,coad
68928,chr2_201187693,CASP10,56801,read
68935,chr2_201193201,CASP10,56801,coad
68942,chr2_201193201,CASP10,56801,read
68949,chr2_201217556,CASP10,56801,coad
68956,chr2_201217556,CASP10,56801,read
68963,chr2_201275017,CASP8,56812,coad
68976,chr2_201275017,CASP8,56812,read
68989,chr2_201277015,CASP8,56812,coad
69002,chr2_201277015,CASP8,56812,read
69015,chr2_201286608,CASP8,56812,coad
69028,chr2_201286608,CASP8,56812,read
69041,chr2_201381222,TRAK2,56836,coad
69043,chr2_201381222,TRAK2,56836,read
69045,chr2_201478521,STRADB,56840,coad
69047,chr2_201478521,STRADB,56840,read
69049,chr2_201479457,STRADB,56840,coad
69051,chr2_201479457,STRADB,56840,read
69053,chr2_201707943,ALS2,56916,coad
69055,chr2_201707943,ALS2,56916,read
69057,chr2_201718262,ALS2,56916,coad
69059,chr2_201718262,ALS2,56916,read
69061,chr2_201729207,ALS2,56916,coad
69063,chr2_201729207,ALS2,56916,read
69065,chr2_201733452,ALS2,56916,coad
69067,chr2_201733452,ALS2,56916,read
69069,chr2_201741866,ALS2,56916,coad
69071,chr2_201741866,ALS2,56916,read
69073,chr2_201744130,ALS2,56916,coad
69075,chr2_201744130,ALS2,56916,read
69077,chr2_201754448,ALS2,56916,coad
69079,chr2_201754448,ALS2,56916,read
69081,chr2_201765831,ALS2,56916,coad
69083,chr2_201765831,ALS2,56916,read
69085,chr2_202210837,SUMO1,56930,coad
69093,chr2_202210837,SUMO1,56930,read
69101,chr2_202214303,SUMO1,56930,coad
69109,chr2_202214303,SUMO1,56930,read
69117,chr2_202220248,SUMO1,56930,coad
69125,chr2_202220248,SUMO1,56930,read
69133,chr2_202277932,NOP58,56946,coad
69134,chr2_202277932,NOP58,56946,read
69135,chr2_202284304,NOP58,56946,coad
69136,chr2_202284304,NOP58,56946,read
69137,chr2_202287581,NOP58,56946,coad
69138,chr2_202287581,NOP58,56946,read
69139,chr2_202298014,NOP58,56946,coad
69140,chr2_202298014,NOP58,56946,read
69141,chr2_202300379,NOP58,56946,coad
69142,chr2_202300379,NOP58,56946,read
69143,chr2_202303417,NOP58,56946,coad
69144,chr2_202303417,NOP58,56946,read
69145,chr2_202513682,BMPR2,56947,coad
69146,chr2_202513682,BMPR2,56947,read
69147,chr2_202515061,BMPR2,56947,coad
69148,chr2_202515061,BMPR2,56947,read
69149,chr2_202520054,BMPR2,56947,coad
69150,chr2_202520054,BMPR2,56947,read
69151,chr2_202552669,BMPR2,56947,coad
69152,chr2_202552669,BMPR2,56947,read
69153,chr2_20260441,PUM2,52765,coad
69162,chr2_20260441,PUM2,52765,read
69171,chr2_20283217,PUM2,52765,coad
69180,chr2_20283217,PUM2,52765,read
69189,chr2_20318463,PUM2,52765,coad
69198,chr2_20318463,PUM2,52765,read
69207,chr2_20318555,PUM2,52765,coad
69216,chr2_20318555,PUM2,52765,read
69225,chr2_20327238,PUM2,52765,coad
69234,chr2_20327238,PUM2,52765,read
69243,chr2_202785897,ICA1L,56954,coad
69245,chr2_202785897,ICA1L,56954,read
69247,chr2_202811660,ICA1L,56954,coad
69249,chr2_202811660,ICA1L,56954,read
69251,chr2_202811797,ICA1L,56954,coad
69253,chr2_202811797,ICA1L,56954,read
69255,chr2_203245832,CYP20A1,57003,coad
69260,chr2_203245832,CYP20A1,57003,read
69265,chr2_203279953,CYP20A1,57003,coad
69270,chr2_203279953,CYP20A1,57003,read
69275,chr2_203292246,CYP20A1,57003,coad
69280,chr2_203292246,CYP20A1,57003,read
69285,chr2_203328488,ABI2,57011,coad
69292,chr2_203328488,ABI2,57011,read
69299,chr2_203380137,ABI2,57011,coad
69306,chr2_203380137,ABI2,57011,read
69313,chr2_203459742,RAPH1,57074,coad
69317,chr2_203459742,RAPH1,57074,read
69321,chr2_203495430,RAPH1,57074,coad
69325,chr2_203495430,RAPH1,57074,read
69329,chr2_205113394,PARD3B,57096,coad
69333,chr2_205113394,PARD3B,57096,read
69337,chr2_205158746,PARD3B,57096,coad
69341,chr2_205158746,PARD3B,57096,read
69345,chr2_205176643,PARD3B,57096,coad
69349,chr2_205176643,PARD3B,57096,read
69353,chr2_205185684,PARD3B,57096,coad
69357,chr2_205185684,PARD3B,57096,read
69361,chr2_205763710,NRP2,57105,coad
69364,chr2_205763710,NRP2,57105,read
69367,chr2_205765350,NRP2,57105,coad
69370,chr2_205765350,NRP2,57105,read
69373,chr2_205766600,NRP2,57105,coad
69376,chr2_205766600,NRP2,57105,read
69379,chr2_20591108,HS1BP3,52778,coad
69384,chr2_20591108,HS1BP3,52778,read
69389,chr2_20592332,HS1BP3,52778,coad
69394,chr2_20592332,HS1BP3,52778,read
69399,chr2_20622177,HS1BP3,52778,coad
69404,chr2_20622177,HS1BP3,52778,read
69409,chr2_20638463,HS1BP3,52778,coad
69414,chr2_20638463,HS1BP3,52778,read
69419,chr2_206133112,NDUFS1,57113,coad
69426,chr2_206133112,NDUFS1,57113,read
69433,chr2_206138433,NDUFS1,57113,coad
69440,chr2_206138433,NDUFS1,57113,read
69447,chr2_206149111,NDUFS1,57113,coad
69454,chr2_206149111,NDUFS1,57113,read
69461,chr2_206152386,NDUFS1,57113,coad
69468,chr2_206152386,NDUFS1,57113,read
69475,chr2_206774409,FASTKD2,57159,coad
69476,chr2_206774409,FASTKD2,57159,read
69477,chr2_207124039,KLF7,57167,coad
69479,chr2_207124039,KLF7,57167,read
69481,chr2_207165568,KLF7,57167,coad
69483,chr2_207165568,KLF7,57167,read
69485,chr2_207560427,CREB1,57175,coad
69492,chr2_207560427,CREB1,57175,read
69499,chr2_207577628,CREB1,57175,coad
69506,chr2_207577628,CREB1,57175,read
69513,chr2_207737392,CCNYL1,57199,coad
69518,chr2_207737392,CCNYL1,57199,read
69523,chr2_207742152,CCNYL1,57199,coad
69528,chr2_207742152,CCNYL1,57199,read
69533,chr2_207746976,CCNYL1,57199,coad
69538,chr2_207746976,CCNYL1,57199,read
69543,chr2_208237182,IDH1,57208,coad
69546,chr2_208237182,IDH1,57208,read
69549,chr2_208245283,IDH1,57208,coad
69552,chr2_208245283,IDH1,57208,read
69555,chr2_208245448,IDH1,57208,coad
69558,chr2_208245448,IDH1,57208,read
69561,chr2_208248325,IDH1,57208,coad
69564,chr2_208248325,IDH1,57208,read
69567,chr2_208251570,IDH1,57208,coad
69570,chr2_208251570,IDH1,57208,read
69573,chr2_208273582,PIKFYVE,57211,coad
69575,chr2_208273582,PIKFYVE,57211,read
69577,chr2_208276691,PIKFYVE,57211,coad
69579,chr2_208276691,PIKFYVE,57211,read
69581,chr2_208285697,PIKFYVE,57211,coad
69583,chr2_208285697,PIKFYVE,57211,read
69585,chr2_208298844,PIKFYVE,57211,coad
69587,chr2_208298844,PIKFYVE,57211,read
69589,chr2_208312140,PIKFYVE,57211,coad
69591,chr2_208312140,PIKFYVE,57211,read
69593,chr2_208326387,PIKFYVE,57211,coad
69595,chr2_208326387,PIKFYVE,57211,read
69597,chr2_208328335,PIKFYVE,57211,coad
69599,chr2_208328335,PIKFYVE,57211,read
69601,chr2_208330749,PIKFYVE,57211,coad
69603,chr2_208330749,PIKFYVE,57211,read
69605,chr2_208346028,PIKFYVE,57211,coad
69607,chr2_208346028,PIKFYVE,57211,read
69609,chr2_208348064,PIKFYVE,57211,coad
69611,chr2_208348064,PIKFYVE,57211,read
69613,chr2_210009597,RPE,57240,coad
69620,chr2_210009597,RPE,57240,read
69627,chr2_210017406,RPE,57240,coad
69634,chr2_210017406,RPE,57240,read
69641,chr2_210025157,KANSL1L,57260,coad
69643,chr2_210025157,KANSL1L,57260,read
69645,chr2_210027383,KANSL1L,57260,coad
69647,chr2_210027383,KANSL1L,57260,read
69649,chr2_210028805,KANSL1L,57260,coad
69651,chr2_210028805,KANSL1L,57260,read
69653,chr2_210030018,KANSL1L,57260,coad
69655,chr2_210030018,KANSL1L,57260,read
69657,chr2_210075796,KANSL1L,57260,coad
69659,chr2_210075796,KANSL1L,57260,read
69661,chr2_210435393,LANCL1,57269,coad
69662,chr2_210435393,LANCL1,57269,read
69663,chr2_213007783,IKZF2,57289,coad
69665,chr2_213007783,IKZF2,57289,read
69667,chr2_213008113,IKZF2,57289,coad
69669,chr2_213008113,IKZF2,57289,read
69671,chr2_213013709,IKZF2,57289,coad
69673,chr2_213013709,IKZF2,57289,read
69675,chr2_213150266,IKZF2,57289,coad
69677,chr2_213150266,IKZF2,57289,read
69679,chr2_213309973,SPAG16,57327,coad
69687,chr2_213309973,SPAG16,57327,read
69698,chr2_213340151,SPAG16,57327,coad
69706,chr2_213340151,SPAG16,57327,read
69717,chr2_213340430,SPAG16,57327,coad
69725,chr2_213340430,SPAG16,57327,read
69736,chr2_214730560,BARD1,57341,coad
69738,chr2_214730560,BARD1,57341,read
69740,chr2_214792459,BARD1,57341,coad
69742,chr2_214792459,BARD1,57341,read
69744,chr2_215319552,ATIC,57352,coad
69751,chr2_215319552,ATIC,57352,read
69758,chr2_215327023,ATIC,57352,coad
69765,chr2_215327023,ATIC,57352,read
69772,chr2_215349077,ATIC,57352,coad
69779,chr2_215349077,ATIC,57352,read
69786,chr2_215361453,FN1,57360,coad
69803,chr2_215361453,FN1,57360,read
69820,chr2_215371999,FN1,57360,coad
69837,chr2_215371999,FN1,57360,read
69854,chr2_215388098,FN1,57360,coad
69871,chr2_215388098,FN1,57360,read
69888,chr2_215399356,FN1,57360,coad
69905,chr2_215399356,FN1,57360,read
69922,chr2_215408203,FN1,57360,coad
69939,chr2_215408203,FN1,57360,read
69956,chr2_215410131,FN1,57360,coad
69973,chr2_215410131,FN1,57360,read
69990,chr2_215428357,FN1,57360,coad
70007,chr2_215428357,FN1,57360,read
70024,chr2_215432008,FN1,57360,coad
70041,chr2_215432008,FN1,57360,read
70058,chr2_216498702,RPL37A,57412,coad
70067,chr2_216498702,RPL37A,57412,read
70076,chr2_217808508,TNS1,57429,coad
70078,chr2_217808508,TNS1,57429,read
70080,chr2_217848166,TNS1,57429,coad
70082,chr2_217848166,TNS1,57429,read
70084,chr2_217895113,TNS1,57429,coad
70086,chr2_217895113,TNS1,57429,read
70088,chr2_218234327,ARPC2,57441,coad
70093,chr2_218234327,ARPC2,57441,read
70098,chr2_218238591,ARPC2,57441,coad
70103,chr2_218238591,ARPC2,57441,read
70108,chr2_218265259,AAMP,57456,coad
70111,chr2_218265259,AAMP,57456,read
70114,chr2_218340627,PNKD,57459,coad
70119,chr2_218340627,PNKD,57459,read
70124,chr2_218340715,PNKD,57459,coad
70129,chr2_218340715,PNKD,57459,read
70134,chr2_218342048,PNKD,57459,coad
70139,chr2_218342048,PNKD,57459,read
70144,chr2_218344414,PNKD,57459,coad
70149,chr2_218344414,PNKD,57459,read
70154,chr2_218429783,VIL1,57479,coad
70159,chr2_218429783,VIL1,57479,read
70164,chr2_218434493,VIL1,57479,coad
70169,chr2_218434493,VIL1,57479,read
70174,chr2_218449169,VIL1,57479,coad
70179,chr2_218449169,VIL1,57479,read
70184,chr2_218465946,USP37,57484,coad
70186,chr2_218465946,USP37,57484,read
70188,chr2_218476995,USP37,57484,coad
70190,chr2_218476995,USP37,57484,read
70192,chr2_218485636,USP37,57484,coad
70194,chr2_218485636,USP37,57484,read
70196,chr2_218529906,USP37,57484,coad
70198,chr2_218529906,USP37,57484,read
70200,chr2_218622815,PLCD4,57505,coad
70201,chr2_218622815,PLCD4,57505,read
70202,chr2_218633552,PLCD4,57505,coad
70203,chr2_218633552,PLCD4,57505,read
70204,chr2_218679107,STK36,57557,coad
70206,chr2_218679107,STK36,57557,read
70208,chr2_218679428,STK36,57557,coad
70210,chr2_218679428,STK36,57557,read
70212,chr2_218696635,STK36,57557,coad
70214,chr2_218696635,STK36,57557,read
70216,chr2_218697787,STK36,57557,coad
70218,chr2_218697787,STK36,57557,read
70220,chr2_218698787,STK36,57557,coad
70222,chr2_218698787,STK36,57557,read
70224,chr2_218746096,TTLL4,57561,coad
70227,chr2_218746096,TTLL4,57561,read
70230,chr2_219207271,ZFAND2B,57624,coad
70239,chr2_219207271,ZFAND2B,57624,read
70248,chr2_219208907,ZFAND2B,57624,coad
70257,chr2_219208907,ZFAND2B,57624,read
70266,chr2_219251538,TUBA4A,57673,coad
70268,chr2_219251538,TUBA4A,57673,read
70270,chr2_219251941,TUBA4A,57673,coad
70272,chr2_219251941,TUBA4A,57673,read
70274,chr2_219441519,SPEG,57696,coad
70276,chr2_219441519,SPEG,57696,read
70278,chr2_219443999,SPEG,57696,coad
70280,chr2_219443999,SPEG,57696,read
70282,chr2_219451069,SPEG,57696,coad
70284,chr2_219451069,SPEG,57696,read
70286,chr2_219461865,SPEG,57696,coad
70288,chr2_219461865,SPEG,57696,read
70290,chr2_219477604,SPEG,57696,coad
70292,chr2_219477604,SPEG,57696,read
70294,chr2_219481721,SPEG,57696,coad
70296,chr2_219481721,SPEG,57696,read
70298,chr2_219489322,SPEG,57696,coad
70300,chr2_219489322,SPEG,57696,read
70302,chr2_219552012,OBSL1,57728,coad
70306,chr2_219552012,OBSL1,57728,read
70310,chr2_219556767,OBSL1,57728,coad
70314,chr2_219556767,OBSL1,57728,read
70318,chr2_219558226,OBSL1,57728,coad
70322,chr2_219558226,OBSL1,57728,read
70326,chr2_222623734,FARSB,57753,coad
70327,chr2_222623734,FARSB,57753,read
70328,chr2_222624652,FARSB,57753,coad
70329,chr2_222624652,FARSB,57753,read
70330,chr2_222639458,FARSB,57753,coad
70331,chr2_222639458,FARSB,57753,read
70332,chr2_222640756,FARSB,57753,coad
70333,chr2_222640756,FARSB,57753,read
70334,chr2_222908642,ACSL3,57755,coad
70335,chr2_222908642,ACSL3,57755,read
70336,chr2_222916300,ACSL3,57755,coad
70337,chr2_222916300,ACSL3,57755,read
70338,chr2_222921248,ACSL3,57755,coad
70339,chr2_222921248,ACSL3,57755,read
70340,chr2_222922555,ACSL3,57755,coad
70341,chr2_222922555,ACSL3,57755,read
70342,chr2_223765161,AP1S3,57756,coad
70346,chr2_223765161,AP1S3,57756,read
70350,chr2_223980191,SERPINE2,57768,coad
70354,chr2_223980191,SERPINE2,57768,read
70358,chr2_223980448,SERPINE2,57768,coad
70362,chr2_223980448,SERPINE2,57768,read
70366,chr2_224496023,CUL3,57775,coad
70370,chr2_224496023,CUL3,57775,read
70374,chr2_224511535,CUL3,57775,coad
70378,chr2_224511535,CUL3,57775,read
70382,chr2_224535670,CUL3,57775,coad
70386,chr2_224535670,CUL3,57775,read
70390,chr2_224563443,CUL3,57775,coad
70394,chr2_224563443,CUL3,57775,read
70398,chr2_224778264,DOCK10,57781,coad
70401,chr2_224778264,DOCK10,57781,read
70404,chr2_224787365,DOCK10,57781,coad
70407,chr2_224787365,DOCK10,57781,read
70410,chr2_224795104,DOCK10,57781,coad
70413,chr2_224795104,DOCK10,57781,read
70416,chr2_224804703,DOCK10,57781,coad
70419,chr2_224804703,DOCK10,57781,read
70422,chr2_224805576,DOCK10,57781,coad
70425,chr2_224805576,DOCK10,57781,read
70428,chr2_224816771,DOCK10,57781,coad
70431,chr2_224816771,DOCK10,57781,read
70434,chr2_224819388,DOCK10,57781,coad
70437,chr2_224819388,DOCK10,57781,read
70440,chr2_224841907,DOCK10,57781,coad
70443,chr2_224841907,DOCK10,57781,read
70446,chr2_224849419,DOCK10,57781,coad
70449,chr2_224849419,DOCK10,57781,read
70452,chr2_224854949,DOCK10,57781,coad
70455,chr2_224854949,DOCK10,57781,read
70458,chr2_224855066,DOCK10,57781,coad
70461,chr2_224855066,DOCK10,57781,read
70464,chr2_224864508,DOCK10,57781,coad
70467,chr2_224864508,DOCK10,57781,read
70470,chr2_224885628,DOCK10,57781,coad
70473,chr2_224885628,DOCK10,57781,read
70476,chr2_224896380,DOCK10,57781,coad
70479,chr2_224896380,DOCK10,57781,read
70482,chr2_227491649,AGFG1,57818,coad
70486,chr2_227491649,AGFG1,57818,read
70490,chr2_227523728,AGFG1,57818,coad
70494,chr2_227523728,AGFG1,57818,read
70498,chr2_227536574,AGFG1,57818,coad
70502,chr2_227536574,AGFG1,57818,read
70506,chr2_227536749,AGFG1,57818,coad
70510,chr2_227536749,AGFG1,57818,read
70514,chr2_227695842,SLC19A3,57827,coad
70516,chr2_227695842,SLC19A3,57827,read
70518,chr2_227699510,SLC19A3,57827,coad
70520,chr2_227699510,SLC19A3,57827,read
70522,chr2_227702149,SLC19A3,57827,coad
70524,chr2_227702149,SLC19A3,57827,read
70526,chr2_229231898,PID1,57837,coad
70529,chr2_229231898,PID1,57837,read
70533,chr2_229778630,TRIP12,57845,coad
70542,chr2_229778630,TRIP12,57845,read
70551,chr2_229787715,TRIP12,57845,coad
70560,chr2_229787715,TRIP12,57845,read
70569,chr2_229788954,TRIP12,57845,coad
70578,chr2_229788954,TRIP12,57845,read
70587,chr2_229792272,TRIP12,57845,coad
70596,chr2_229792272,TRIP12,57845,read
70605,chr2_229804238,TRIP12,57845,coad
70614,chr2_229804238,TRIP12,57845,read
70623,chr2_229805895,TRIP12,57845,coad
70632,chr2_229805895,TRIP12,57845,read
70641,chr2_229814335,TRIP12,57845,coad
70650,chr2_229814335,TRIP12,57845,read
70659,chr2_229840801,TRIP12,57845,coad
70668,chr2_229840801,TRIP12,57845,read
70677,chr2_230238423,SP140,57869,coad
70680,chr2_230238423,SP140,57869,read
70683,chr2_230245152,SP140,57869,coad
70686,chr2_230245152,SP140,57869,read
70689,chr2_230255541,SP140,57869,coad
70692,chr2_230255541,SP140,57869,read
70695,chr2_230361595,SP140L,57887,coad
70700,chr2_230361595,SP140L,57887,read
70705,chr2_230450312,SP100,57893,coad
70715,chr2_230450312,SP100,57893,read
70725,chr2_230466185,SP100,57893,coad
70735,chr2_230466185,SP100,57893,read
70745,chr2_230469781,SP100,57893,coad
70755,chr2_230469781,SP100,57893,read
70765,chr2_230498405,SP100,57893,coad
70775,chr2_230498405,SP100,57893,read
70785,chr2_230498538,SP100,57893,coad
70795,chr2_230498538,SP100,57893,read
70805,chr2_230504164,SP100,57893,coad
70815,chr2_230504164,SP100,57893,read
70825,chr2_230511280,SP100,57893,coad
70835,chr2_230511280,SP100,57893,read
70845,chr2_230790856,CAB39,57908,coad
70847,chr2_230790856,CAB39,57908,read
70849,chr2_230810244,CAB39,57908,coad
70851,chr2_230810244,CAB39,57908,read
70853,chr2_230875591,ITM2C,57911,coad
70857,chr2_230875591,ITM2C,57911,read
70861,chr2_231075582,PSMD1,57923,coad
70863,chr2_231075582,PSMD1,57923,read
70865,chr2_231077010,PSMD1,57923,coad
70867,chr2_231077010,PSMD1,57923,read
70869,chr2_231078589,PSMD1,57923,coad
70871,chr2_231078589,PSMD1,57923,read
70873,chr2_231079618,PSMD1,57923,coad
70875,chr2_231079618,PSMD1,57923,read
70877,chr2_231153690,PSMD1,57923,coad
